,ID,Color,Amplitude
55129,6082153,z,2.262
55130,6082187,z,1.6075
55131,6082223,z,2.877
55132,6082343,z,2.0245
55133,6082355,z,1.7715
55134,6082375,z,1.4385
55135,6082393,z,1.4245
55136,6082476,z,2.0095
55137,6082609,z,2.5585
55138,6082761,z,2.148
55139,6083025,z,1.9565
55140,6083100,z,1.2245
55141,6083106,z,3.0585
55142,6083158,z,1.0935
55143,6083236,z,1.9035
55144,6083367,z,2.9075
55145,6083423,z,1.183
55146,608351,z,0.496
55147,6083535,z,1.505
55148,608373,z,0.609
55149,6083731,z,4.3065
55150,6083755,z,3.2775
55151,6083763,z,1.88
55152,608378,z,3.3805
55153,6083783,z,1.991
55154,6083847,z,1.6645
55155,6083850,z,3.3295
55156,6083867,z,1.2985
55157,6083926,z,1.9925
55158,6083951,z,1.8
55159,6083965,z,1.4065
55160,6084064,z,3.8895
55161,6084219,z,1.4675
55162,6084372,z,3.6405
55163,6084377,z,1.447
55164,6084388,z,2.5175
55165,6084393,z,1.7255
55166,6084441,z,2.106
55167,6084451,z,2.2625
55168,6084468,z,1.544
55169,6084491,z,1.462
55170,6084498,z,1.5765
55171,6084559,z,2.452
55172,6084644,z,1.8495
55173,6084693,z,2.0965
55174,608470,z,3.5255
55175,6084720,z,1.275
55176,6084859,z,2.7725
55177,6084923,z,1.592
55178,6084939,z,1.264
55179,6084956,z,1.2225
55180,6085030,z,3.02
55181,6085158,z,1.7345
55182,6085238,z,2.4755
55183,6085247,i,1.169
55184,6085281,z,2.338
55185,6085344,z,2.1225
55186,6085348,z,2.3455
55187,6085382,z,1.24
55188,6085424,z,2.326
55189,6085448,z,1.429
55190,6085503,z,1.9445
55191,6085637,z,2.4365
55192,6085650,z,2.4625
55193,6085660,z,1.945
55194,6085661,z,1.9305
55195,6085674,z,2.014
55196,6085699,z,2.341
55197,6085797,z,1.6485
55198,6085909,z,2.4075
55199,608595,u,1.627
55200,6086019,z,2.803
55201,6086097,z,1.6335
55202,6086210,i,1.4815
55203,6086218,z,1.532
55204,6086333,z,2.294
55205,6086380,z,2.088
55206,6086465,z,0.956
55207,6086539,z,1.411
55208,6086549,z,1.7555
55209,6086591,z,1.243
55210,6086703,z,3.086
55211,6086719,z,1.0405
55212,6086740,z,2.6465
55213,6086800,z,1.8415
55214,6086801,z,1.4215
55215,6086821,z,1.886
55216,6086822,z,2.125
55217,6086868,z,2.717
55218,6086881,z,2.4025
55219,6086920,z,3.2945
55220,6086952,z,2.663
55221,6087034,z,2.267
55222,6087044,z,2.042
55223,6087047,z,1.9125
55224,6087101,z,2.483
55225,6087163,z,2.4535
55226,6087257,z,1.814
55227,6087293,z,1.4255
55228,6087331,z,1.8205
55229,6087412,z,2.6975
55230,6087484,z,1.0915
55231,6087514,z,1.3875
55232,6087541,z,3.4565
55233,6087551,z,2.173
55234,6087801,z,1.9195
55235,6087903,z,2.163
55236,6088004,z,1.989
55237,6088018,z,2.1425
55238,6088031,z,1.9235
55239,6088122,z,1.531
55240,6088216,z,2.29
55241,6088217,z,2.7555
55242,6088276,z,2.197
55243,608830,z,0.525
55244,6088311,z,1.7405
55245,6088324,z,1.4375
55246,6088368,z,1.274
55247,6088416,z,1.8005
55248,6088446,z,3.8965
55249,6088498,z,3.5555
55250,6088503,z,2.0615
55251,6088561,z,2.343
55252,6088633,z,1.438
55253,6088645,z,1.0475
55254,6088705,z,1.7955
55255,6088719,z,2.393
55256,6088752,z,1.438
55257,6088870,z,3.4355
55258,6088878,z,1.622
55259,6088945,z,1.5975
55260,6088972,z,2.3795
55261,6088980,z,3.0095
55262,6089102,z,2.668
55263,6089121,z,1.3485
55264,6089126,z,3.0315
55265,6089232,z,1.877
55266,6089258,z,1.5555
55267,6089304,z,1.203
55268,6089365,z,1.576
55269,6089403,z,2.1405
55270,6089481,z,2.9185
55271,6089521,z,1.709
55272,6089554,z,2.0005
55273,6089586,z,1.2365
55274,6089599,z,3.5865
55275,6089656,z,1.3605
55276,6089715,z,0.88
55277,6089842,z,1.332
55278,6089859,z,2.246
55279,6089895,u,0.852
55280,6090012,z,2.338
55281,6090080,z,0.8485
55282,6090102,z,1.754
55283,6090132,z,1.992
55284,6090261,z,2.7465
55285,6090297,z,1.4
55286,6090417,z,1.6175
55287,6090602,z,3.015
55288,6090619,z,1.6765
55289,6090639,z,4.6535
55290,6090675,z,1.4465
55291,6090734,z,1.549
55292,609078,z,2.0035
55293,6090804,z,2.329
55294,6090849,z,1.6675
55295,6090865,z,2.227
55296,6090907,z,1.434
55297,6090939,z,1.9
55298,6090954,z,2.8225
55299,6091076,z,1.154
55300,6091213,z,2.695
55301,6091229,z,2.5185
55302,6091246,z,2.608
55303,6091269,z,1.55
55304,6091288,z,1.476
55305,6091369,z,1.38
55306,6091370,z,1.472
55307,6091380,z,1.5255
55308,6091543,z,2.0425
55309,6091545,z,1.526
55310,6091564,z,2.112
55311,6091604,z,2.452
55312,6091633,z,2.1795
55313,6091701,z,1.2795
55314,6091725,z,1.8275
55315,6091749,z,1.54
55316,60918,z,0.6635
55317,6091870,z,1.5945
55318,6091911,z,1.357
55319,6091914,z,1.887
55320,6091937,z,1.831
55321,6092079,z,1.3015
55322,6092111,z,2.1765
55323,6092115,z,4.1825
55324,6092132,z,1.9835
55325,6092152,z,1.4185
55326,6092309,z,2.0565
55327,6092357,z,2.1905
55328,6092368,z,1.9705
55329,6092410,z,4.6225
55330,6092488,z,3.157
55331,609250,i,1.233
55332,6092524,z,1.5525
55333,6092547,z,1.8905
55334,6092595,z,1.9115
55335,6092717,z,1.505
55336,6092777,z,1.5965
55337,6092785,z,1.8445
55338,6092872,z,2.615
55339,6092887,z,1.2795
55340,6092902,z,1.3515
55341,6092956,z,1.752
55342,6092982,z,1.684
55343,6093047,z,1.838
55344,6093064,z,2.4775
55345,609314,i,0.5075
55346,6093205,z,2.1385
55347,6093266,z,2.9085
55348,6093290,z,2.0415
55349,6093426,z,2.84
55350,6093487,z,2.063
55351,6093520,z,1.7365
55352,6093532,z,1.4435
55353,6093673,z,1.211
55354,6093694,z,2.5555
55355,6093711,z,3.3005
55356,6093776,z,1.5525
55357,6093797,z,2.885
55358,6093850,z,1.8995
55359,6093963,z,1.2385
55360,6094145,z,2.1705
55361,6094157,z,2.0095
55362,6094226,i,1.7155
55363,6094355,z,1.3465
55364,6094479,z,1.801
55365,6094498,z,3.241
55366,6094517,z,1.9935
55367,6094542,z,2.776
55368,6094612,z,1.865
55369,6094745,i,1.76
55370,6094762,z,1.895
55371,6094781,z,1.3345
55372,6094900,z,1.266
55373,6094926,z,1.748
55374,6094962,z,1.238
55375,6095044,z,1.49
55376,6095059,z,2.0125
55377,6095078,z,2.648
55378,6095198,z,3.1265
55379,6095203,z,2.871
55380,6095206,z,2.4805
55381,6095262,z,2.239
55382,6095295,z,1.6085
55383,6095374,z,2.9285
55384,6095441,z,2.1645
55385,6095446,z,1.571
55386,6095466,z,2.0875
55387,6095628,z,1.3415
55388,6095629,z,1.317
55389,6095771,z,1.5165
55390,6095772,z,1.4955
55391,6095806,z,1.403
55392,6095815,z,2.8545
55393,6095906,z,2.3025
55394,6096049,z,1.9805
55395,6096053,z,3.2075
55396,6096204,z,2.5885
55397,6096281,z,1.5465
55398,6096289,z,3.1705
55399,6096436,z,2.0155
55400,6096477,z,1.9505
55401,6096597,z,1.781
55402,6096632,z,2.6315
55403,6096717,z,1.398
55404,6096737,z,2.4415
55405,6096751,z,2.755
55406,6096779,z,2.2545
55407,6096788,z,1.83
55408,6096849,z,1.556
55409,6096852,z,1.515
55410,6096885,z,2.0115
55411,6096926,z,2.105
55412,6096928,z,4.0725
55413,6096965,z,1.301
55414,6097028,z,3.151
55415,6097088,z,1.679
55416,6097217,z,1.688
55417,6097443,z,1.3695
55418,6097508,z,2.7995
55419,6097527,z,1.2875
55420,6097543,z,1.4775
55421,6097576,z,2.6905
55422,6097613,z,2.0765
55423,6097684,z,2.5095
55424,6097697,z,2.2815
55425,6097717,z,2.8865
55426,6097733,z,1.653
55427,6097743,z,1.8005
55428,6097755,z,1.3485
55429,6097768,z,1.2665
55430,6097783,z,1.6135
55431,6097885,z,2.0885
55432,609790,z,2.8775
55433,6097906,z,2.9185
55434,6098080,z,2.6815
55435,6098120,z,2.3065
55436,6098139,z,3.3715
55437,6098168,z,1.2845
55438,6098225,z,1.641
55439,6098293,z,2.1955
55440,6098302,z,2.5375
55441,6098348,z,1.846
55442,6098356,z,1.2595
55443,6098364,z,3.0025
55444,6098470,z,2.1265
55445,6098538,i,1.1345
55446,6098591,z,2.122
55447,6098592,z,1.967
55448,6098604,z,1.337
55449,6098684,z,2.2515
55450,6098688,z,2.0075
55451,6098758,z,1.323
55452,6098790,z,2.1315
55453,6098819,z,2.239
55454,6098833,i,0.996
55455,6098890,z,1.7575
55456,6098912,z,2.5655
55457,6099014,z,2.4745
55458,6099020,z,1.5515
55459,6099111,i,2.055
55460,6099172,z,2.1475
55461,6099362,z,1.961
55462,6099387,z,1.7135
55463,6099389,z,1.776
55464,6099442,z,1.303
55465,6099493,z,1.748
55466,6099532,z,2.4125
55467,6099556,z,1.658
55468,6099618,z,1.829
55469,6099747,z,2.4595
55470,6099869,z,3.251
55471,609988,z,2.626
55472,6099995,z,1.687
55473,6100063,z,1.66
55474,6100079,z,1.289
55475,61001,z,0.6145
55476,610010,z,2.309
55477,6100125,r,0.6245
55478,6100255,z,1.8425
55479,6100264,z,1.5415
55480,6100285,z,1.7675
55481,6100416,z,1.187
55482,6100555,i,1.2135
55483,6100556,z,3.4385
55484,6100576,z,1.602
55485,6100608,z,1.88
55486,6100623,z,1.7495
55487,6100625,z,1.514
55488,6100674,z,1.695
55489,6100745,z,2.3405
55490,6100836,z,2.1835
55491,6100866,z,2.39
55492,6100869,z,4.782
55493,6101036,z,1.7525
55494,6101095,z,2.7295
55495,6101151,z,2.5055
55496,6101186,z,1.5495
55497,6101278,z,2.9015
55498,6101346,z,1.982
55499,6101399,z,3.571
55500,6101403,z,3.291
55501,6101419,z,2.1305
55502,6101550,z,2.3015
55503,6101677,z,1.946
55504,6101791,z,3.142
55505,6101794,z,1.6795
55506,6101829,z,1.3745
55507,6101875,z,1.984
55508,6101917,z,1.528
55509,6101961,z,2.469
55510,610203,z,0.591
55511,6102103,z,2.396
55512,6102152,z,1.1425
55513,6102257,z,1.8595
55514,6102324,z,2.408
55515,6102348,z,2.3785
55516,6102383,z,1.7435
55517,6102402,z,1.6855
55518,6102569,z,1.6245
55519,6102610,z,2.0265
55520,6102674,i,1.427
55521,6102743,z,1.9525
55522,6102785,z,1.2205
55523,6102787,z,1.887
55524,6102886,z,1.998
55525,6103053,z,2.2995
55526,610306,r,1.113
55527,6103080,z,2.276
55528,6103208,z,2.3575
55529,6103247,z,4.753
55530,6103309,z,1.2405
55531,6103313,z,2.1625
55532,6103325,z,2.051
55533,6103365,z,1.6995
55534,610338,z,1.096
55535,6103404,z,1.3195
55536,6103474,z,1.9115
55537,6103536,z,2.8115
55538,6103580,z,2.129
55539,6103647,z,1.4145
55540,6103677,z,1.418
55541,6103713,z,1.6835
55542,6103744,z,1.421
55543,6103907,z,3.534
55544,6104175,z,3.155
55545,6104308,z,3.1265
55546,6104521,z,3.7395
55547,6105343,z,1.5335
55548,610565,z,3.084
55549,6105912,z,3.4115
55550,61062,z,1.318
55551,6106610,z,0.55
55552,6106679,z,3.3475
55553,610685,z,1.324
55554,6107137,z,1.1165
55555,6107390,z,2.6895
55556,6108072,z,3.203
55557,6108450,z,1.302
55558,6108538,z,0.361
55559,6108963,z,1.112
55560,6108965,z,2.3165
55561,6110433,z,2.7835
55562,6110587,z,0.8645
55563,6110590,z,0.9385
55564,6110695,z,0.6515
55565,6110937,z,1.542
55566,611102,r,0.952
55567,6111281,z,0.96
55568,611173,z,1.2175
55569,6111731,z,3.7815
55570,611190,i,0.5415
55571,6112378,z,2.599
55572,6112874,z,3.9025
55573,6112966,z,3.4595
55574,61133,z,1.1085
55575,6113569,z,1.935
55576,6113720,z,1.0475
55577,6114029,z,3.913
55578,6114387,z,3.66
55579,6114750,z,2.219
55580,6114820,z,1.222
55581,6115118,z,2.293
55582,6115440,z,2.686
55583,611567,z,1.149
55584,61158,z,3.415
55585,6116114,g,0.493
55586,6116281,z,1.77
55587,6116882,z,1.0395
55588,611700,z,2.42
55589,61176,z,2.9675
55590,611808,z,0.7895
55591,6118221,z,0.6525
55592,611852,z,1.091
55593,6118811,z,0.9205
55594,611926,i,0.8885
55595,6119279,z,1.3115
55596,6119458,z,3.2885
55597,611990,z,3.2415
55598,612009,z,1.1415
55599,612033,z,0.7055
55600,6120526,z,1.251
55601,612063,z,3.062
55602,6121086,z,1.6725
55603,6121884,z,1.951
55604,612202,z,4.531
55605,6122210,z,2.7515
55606,6122293,z,2.959
55607,6122466,z,3.183
55608,6122678,z,0.941
55609,612294,z,2.7475
55610,6124009,z,2.604
55611,6124417,z,2.2955
55612,6125952,z,0.997
55613,6126440,z,1.3925
55614,612645,z,1.472
55615,612650,z,3.9995
55616,6126831,z,2.3505
55617,6127878,z,3.8275
55618,6128433,i,0.594
55619,612859,z,1.4005
55620,6128663,z,4.1805
55621,6129736,z,3.134
55622,613012,r,0.654
55623,613030,z,1.1695
55624,613064,z,3.8395
55625,6130756,z,1.583
55626,6130890,z,1.9175
55627,6131404,z,1.4665
55628,613163,z,2.7785
55629,6131854,z,3.8235
55630,613228,z,1.731
55631,6132300,z,1.844
55632,6132301,z,3.3165
55633,6132436,z,2.01
55634,6133110,z,2.8425
55635,6133741,z,1.4545
55636,6133828,i,0.6285
55637,6133997,z,1.888
55638,6134089,z,1.4315
55639,6134153,z,3.2405
55640,613431,z,2.649
55641,6134799,z,2.7815
55642,6135478,z,0.988
55643,6136046,z,3.7735
55644,613611,z,0.794
55645,6136550,z,2.4205
55646,6136562,z,1.9205
55647,613683,z,1.0095
55648,6136846,z,2.4635
55649,6136852,z,2.8865
55650,6136855,z,1.571
55651,6136986,z,2.683
55652,6137110,z,3.466
55653,613767,z,3.1025
55654,6137791,z,1.0505
55655,613850,z,1.0915
55656,6139955,z,3.8515
55657,6140200,z,3.313
55658,6140451,z,0.997
55659,6140455,z,3.386
55660,6140610,z,1.1285
55661,6141150,z,1.229
55662,6141767,z,1.6115
55663,6142867,i,1.003
55664,6142936,z,3.1325
55665,6143034,z,1.143
55666,6143153,z,0.903
55667,6143744,z,3.191
55668,6143796,z,1.0715
55669,6143825,z,1.787
55670,614485,i,0.8325
55671,614501,z,0.618
55672,614554,z,2.6725
55673,614562,z,3.01
55674,6145975,i,0.575
55675,6146084,z,1.6175
55676,6146165,z,2.9605
55677,6146560,z,4.7045
55678,6146677,z,1.715
55679,6146679,z,1.227
55680,614682,i,0.6355
55681,614710,z,2.688
55682,6147298,z,3.288
55683,6147484,z,1.4555
55684,6147668,z,1.2465
55685,6147865,z,0.9945
55686,6147931,z,1.4905
55687,6148678,z,2.4715
55688,614868,z,1.3095
55689,6149723,z,0.65
55690,6149748,z,1.0945
55691,615049,z,0.703
55692,6150952,z,0.8735
55693,6151123,z,3.241
55694,6152116,z,1.597
55695,6152175,z,2.049
55696,6152215,z,2.417
55697,6152322,z,1.529
55698,6152547,z,4.484
55699,615262,z,1.5075
55700,615351,z,3.138
55701,6153866,z,1.236
55702,6154656,z,1.356
55703,6154864,i,0.432
55704,6155377,i,0.6155
55705,6155422,z,2.96
55706,6155465,z,1.9755
55707,615561,i,1.0625
55708,6156555,z,2.114
55709,6156857,z,2.9605
55710,615687,z,0.9805
55711,6157105,z,2.5915
55712,6157533,z,3.846
55713,6158536,z,2.8035
55714,6158733,z,2.6315
55715,6158898,z,1.7665
55716,6159457,z,1.161
55717,615991,z,0.831
55718,6159971,z,2.5095
55719,6160231,z,2.0995
55720,6160592,z,4.253
55721,6160649,z,4.152
55722,6160803,z,2.9835
55723,6161696,z,0.652
55724,616219,z,5.0685
55725,6162217,z,1.0765
55726,6162231,z,1.7085
55727,616254,z,3.37
55728,6162876,z,1.5155
55729,6162919,z,3.3335
55730,6163347,z,1.4605
55731,6163588,z,3.095
55732,6163590,i,1.397
55733,6163841,z,1.7915
55734,61646,z,0.908
55735,6164698,z,3.356
55736,616624,z,2.5035
55737,616716,z,0.6175
55738,61683,z,1.202
55739,6168512,z,1.136
55740,6168998,z,2.161
55741,6170106,z,2.3095
55742,6170402,z,3.3265
55743,6170437,z,2.851
55744,6170496,z,1.7725
55745,617116,z,3.4185
55746,6171181,z,3.9965
55747,6171473,z,4.9485
55748,617171,i,3.026
55749,6172369,i,2.049
55750,6172525,z,2.974
55751,6172934,z,2.5665
55752,6172999,z,1.8405
55753,6173193,z,2.748
55754,617346,z,0.5915
55755,6173704,z,2.0075
55756,6173846,z,3.7695
55757,6174017,z,1.738
55758,6174280,z,3.816
55759,617520,z,1.0725
55760,617522,z,2.462
55761,6176035,z,3.041
55762,6176875,z,2.921
55763,6176944,z,1.9255
55764,6176991,z,2.071
55765,6176994,z,1.751
55766,6177173,z,1.845
55767,6178003,z,1.326
55768,6178126,z,1.622
55769,6178357,z,2.0495
55770,6178737,z,1.419
55771,6179004,z,3.5135
55772,6179206,z,2.028
55773,6179467,z,1.3295
55774,6179507,z,2.321
55775,617993,z,0.6985
55776,6180269,z,1.532
55777,6180390,z,1.739
55778,618044,z,3.1885
55779,6180888,z,1.877
55780,6180972,z,2.2615
55781,6181210,z,2.5935
55782,6181343,z,1.964
55783,6181379,z,2.078
55784,618147,z,3.292
55785,6181569,z,2.0005
55786,6181856,z,1.4205
55787,6182039,z,2.268
55788,6182242,z,1.9645
55789,6182397,z,2.069
55790,6182406,i,0.76
55791,6182492,z,1.518
55792,6182526,z,2.2935
55793,6182591,z,1.807
55794,6182608,z,2.111
55795,6182623,z,1.619
55796,6182883,z,1.7615
55797,6182887,z,1.753
55798,6182988,z,1.473
55799,6183026,z,1.971
55800,6183120,z,1.675
55801,6183124,z,1.533
55802,6183272,z,1.837
55803,6183333,z,1.44
55804,6183382,z,2.1545
55805,6183399,z,1.643
55806,6183733,z,1.894
55807,6183894,z,1.4745
55808,6184010,z,1.14
55809,618419,z,3.6015
55810,6184374,z,2.118
55811,618470,z,1.8755
55812,6185067,z,2.255
55813,6185073,z,2.092
55814,6185161,z,2.01
55815,6185164,z,1.8835
55816,6185504,z,1.772
55817,6185557,z,3.391
55818,6185646,z,1.712
55819,6185691,z,2.725
55820,6185892,z,1.1065
55821,618605,z,2.3795
55822,618607,z,0.702
55823,6186495,z,2.569
55824,6186701,z,4.0585
55825,6186785,z,1.733
55826,6186972,i,1.0825
55827,6187027,z,1.864
55828,6187057,i,2.395
55829,6187211,z,1.842
55830,6187254,z,1.5315
55831,6187302,i,1.887
55832,6187310,z,2.0385
55833,6187393,z,2.615
55834,6188053,z,1.739
55835,6188237,z,2.5285
55836,6188240,z,1.7435
55837,6188499,z,1.407
55838,6188561,z,2.811
55839,618893,z,2.155
55840,6189010,z,4.8025
55841,6189253,z,1.3615
55842,61894,z,1.721
55843,6189402,z,2.3945
55844,618965,z,2.334
55845,6189849,z,3.0905
55846,6190092,z,1.7185
55847,6190420,z,1.5535
55848,6190591,z,2.0295
55849,6190668,z,1.2195
55850,6191021,z,1.775
55851,6191023,z,2.318
55852,6191297,z,1.7215
55853,619134,z,4.4935
55854,6191372,z,2.308
55855,6191473,z,1.4715
55856,6191519,z,2.0545
55857,6191573,z,1.5745
55858,6191772,z,2.267
55859,6192100,z,3.478
55860,6192318,z,1.7715
55861,6192329,z,1.1685
55862,6192548,z,2.315
55863,6192600,z,0.537
55864,6192609,i,1.556
55865,6192718,z,2.994
55866,6192975,z,2.859
55867,6192979,z,1.459
55868,6193117,z,2.689
55869,619321,z,1.7795
55870,6193366,z,2.1165
55871,61934,z,3.894
55872,619366,z,0.377
55873,6193708,z,3.72
55874,6193781,z,2.167
55875,6193857,z,1.8265
55876,6194108,z,2.168
55877,6194904,z,2.388
55878,619525,z,1.334
55879,6195332,z,2.241
55880,6195463,z,1.67
55881,6195993,z,1.923
55882,6196041,z,1.516
55883,6196290,z,1.878
55884,6196316,z,1.338
55885,6196354,z,2.448
55886,6196614,z,1.532
55887,6196717,z,2.187
55888,6196771,z,1.944
55889,6196953,z,3.696
55890,6197023,i,2.061
55891,6197291,z,1.31
55892,6197361,i,2.102
55893,6197699,z,1.3815
55894,6197820,z,2.0485
55895,6197930,z,1.459
55896,6198020,z,0.615
55897,6198306,z,1.807
55898,6198402,z,1.56
55899,6198534,z,2.0775
55900,6198584,z,1.5515
55901,6198785,z,1.7535
55902,6199301,z,1.9475
55903,6199470,z,1.887
55904,6199755,z,1.722
55905,6199778,z,1.2975
55906,6199798,z,2.538
55907,6200031,z,3.7895
55908,6200172,i,2.838
55909,6200255,z,1.575
55910,6200519,z,1.687
55911,6200737,i,1.5565
55912,6200802,z,1.816
55913,6201042,z,1.9855
55914,6201096,i,1.6695
55915,6201196,z,1.812
55916,6201268,z,1.738
55917,6201607,z,1.4045
55918,6201685,z,2.261
55919,620196,z,2.653
55920,6202051,z,2.13
55921,6202150,z,1.556
55922,6202257,z,1.4125
55923,620229,z,1.2685
55924,6202415,z,2.847
55925,6202429,z,1.9175
55926,6202446,z,2.2285
55927,620276,z,0.6945
55928,6202994,z,1.538
55929,6203077,z,1.376
55930,6203103,z,1.748
55931,6203214,z,2.3815
55932,6203263,i,2.1015
55933,6203488,i,1.847
55934,6204107,z,3.042
55935,6204320,z,1.659
55936,6204412,z,2.7395
55937,620456,z,1.081
55938,6204623,z,1.464
55939,6204834,z,1.849
55940,6204900,z,1.452
55941,6204904,z,1.493
55942,6204955,z,3.0335
55943,6204973,z,1.51
55944,6205204,z,1.8705
55945,6205788,z,2.4735
55946,6205915,z,2.595
55947,6206564,z,2.861
55948,620675,z,2.8145
55949,6206774,z,1.3475
55950,6206965,z,1.8595
55951,6207188,z,2.313
55952,6207281,z,1.595
55953,6207322,z,1.969
55954,6207531,z,1.3435
55955,6207591,z,3.2035
55956,6207803,z,2.0675
55957,6207823,z,1.8015
55958,6208091,z,2.024
55959,6208628,z,1.734
55960,6208634,z,1.304
55961,6208644,z,0.68
55962,6208678,z,1.582
55963,620871,r,1.507
55964,6208869,z,1.979
55965,6208974,z,1.948
55966,6209018,z,1.547
55967,6209281,z,1.596
55968,6209403,z,2.086
55969,6209505,z,3.3675
55970,6209577,z,3.2405
55971,6209636,z,1.8575
55972,6209764,z,1.701
55973,6209813,z,2.289
55974,6209859,z,1.711
55975,6210188,z,1.827
55976,6210736,z,1.4225
55977,621082,z,0.6285
55978,6210907,i,1.5965
55979,6210940,z,1.1145
55980,6211033,z,2.1095
55981,6211524,z,2.467
55982,6211702,z,1.457
55983,6212009,z,1.514
55984,6212295,z,1.4335
55985,6212921,z,2.2585
55986,6213286,z,1.647
55987,6213537,z,1.3645
55988,6213640,z,2.0365
55989,6213662,z,1.6555
55990,6213671,z,2.748
55991,6213682,z,2.0115
55992,6213925,z,1.176
55993,6214076,z,1.4945
55994,6214081,z,1.8545
55995,6214106,z,1.3805
55996,6214129,z,1.3915
55997,6214317,z,1.2635
55998,6214359,z,1.79
55999,6214780,z,2.002
56000,6214782,z,2.169
56001,621482,z,0.425
56002,6214839,z,2.176
56003,6215357,z,2.4395
56004,6215363,z,2.0295
56005,6215419,z,1.4265
56006,6215507,z,1.7765
56007,6216041,z,1.965
56008,6216401,z,1.6855
56009,6216447,z,2.6235
56010,621648,z,0.6375
56011,6216499,z,1.327
56012,6216677,z,1.3835
56013,6216749,z,1.979
56014,6216808,z,1.879
56015,621682,i,0.6645
56016,6216882,z,2.0735
56017,621702,z,0.911
56018,6217111,z,1.589
56019,6217120,z,1.7075
56020,6217262,z,2.844
56021,6217360,z,1.3985
56022,6217453,z,2.057
56023,6217596,z,2.9075
56024,6218081,z,1.704
56025,6218254,z,2.1615
56026,6218337,z,2.0035
56027,6218427,z,1.077
56028,6218481,z,1.743
56029,6218495,z,1.3365
56030,6218767,z,1.4545
56031,6218898,z,1.3725
56032,6219074,z,1.917
56033,6219108,z,1.5155
56034,6219248,z,3.041
56035,6219295,z,1.2405
56036,621938,z,2.0355
56037,6219382,z,1.323
56038,621939,z,2.2665
56039,6219455,z,2.786
56040,6220020,z,1.64
56041,6220023,z,1.495
56042,622018,i,0.5745
56043,622019,z,0.981
56044,6220719,z,2.609
56045,6220741,z,1.439
56046,6220782,z,2.2695
56047,6220801,z,2.4925
56048,6221088,z,4.529
56049,6221142,z,1.3365
56050,6221169,z,1.6125
56051,6221349,z,1.441
56052,6221560,z,1.8465
56053,622161,z,3.2015
56054,6221631,z,2.8025
56055,6222054,z,1.5675
56056,6222076,z,1.9595
56057,6222639,z,1.3585
56058,6222680,z,2.6745
56059,6222718,i,1.7005
56060,6222813,z,2.468
56061,6222890,z,1.7305
56062,6223077,z,1.24
56063,6223104,z,2.801
56064,6223143,z,2.373
56065,6223197,z,3.0995
56066,6223228,z,2.793
56067,6223447,z,2.269
56068,6223539,z,2.473
56069,6223557,z,1.6145
56070,6223603,z,2.353
56071,6223660,z,2.1665
56072,6223790,z,2.119
56073,6224315,z,2.9275
56074,6224467,z,2.2225
56075,6225645,z,1.907
56076,6225677,z,1.686
56077,6225774,z,2.193
56078,6225790,z,1.3515
56079,6225854,z,2.073
56080,6225973,z,1.8275
56081,6226088,z,1.388
56082,6226243,z,1.349
56083,6226275,z,2.302
56084,6226867,z,1.662
56085,622729,z,0.749
56086,6227325,z,1.857
56087,6227432,z,2.62
56088,6227487,z,1.3825
56089,6227709,z,1.344
56090,6227737,z,1.5375
56091,6227754,z,1.471
56092,6227812,z,2.2565
56093,6227905,z,1.638
56094,6227939,z,1.4245
56095,6228084,z,2.8905
56096,6228261,z,2.1565
56097,6228274,z,2.864
56098,6228432,z,1.843
56099,6228703,z,2.4895
56100,622880,z,2.338
56101,6228952,z,1.6445
56102,6229016,z,1.521
56103,6229047,z,1.638
56104,6229159,z,1.3415
56105,6229206,i,1.2505
56106,6229335,z,2.7175
56107,6229550,z,2.2065
56108,6229682,z,2.351
56109,6229886,z,1.5905
56110,6230112,z,1.646
56111,623012,z,2.024
56112,6230228,z,1.622
56113,6230230,z,2.1555
56114,6230244,z,2.5485
56115,6230332,z,2.1045
56116,6230339,z,2.8425
56117,6230570,z,2.549
56118,6230652,z,2.5395
56119,6230680,z,1.4935
56120,6230745,z,1.5445
56121,6231143,z,1.394
56122,6231187,z,2.139
56123,6231250,z,1.627
56124,6231325,z,1.824
56125,6231407,z,1.659
56126,6231656,z,1.477
56127,6231821,z,1.971
56128,6231934,z,1.434
56129,6232205,z,1.7395
56130,6232281,z,2.5945
56131,6232562,z,1.524
56132,6232635,z,3.319
56133,6232794,z,1.6345
56134,6232912,z,1.2885
56135,6232920,z,1.4035
56136,6233028,z,1.677
56137,6233825,z,2.3685
56138,6233826,z,2.217
56139,6233955,z,1.2705
56140,6234626,z,1.885
56141,6234948,z,2.4425
56142,6234972,z,2.4605
56143,6234984,z,1.493
56144,6235106,z,0.832
56145,6235201,z,1.7415
56146,6235253,z,1.6345
56147,623550,z,3.2265
56148,6235579,z,2.7015
56149,6235627,z,1.2595
56150,6235747,z,1.7775
56151,6236111,z,1.7215
56152,6236268,z,3.1355
56153,6236293,z,1.5605
56154,6236367,z,1.622
56155,6236502,z,2.712
56156,6236621,z,1.3515
56157,6236643,z,2.192
56158,6236730,z,2.7375
56159,6236744,z,1.6065
56160,6237162,z,2.512
56161,6237455,z,1.795
56162,6237568,z,1.708
56163,6237589,z,1.783
56164,6237659,z,1.4795
56165,6237708,z,1.389
56166,6237854,z,2.1645
56167,6237868,z,1.843
56168,623827,z,3.5455
56169,6238342,z,1.6375
56170,623835,r,0.3975
56171,6238480,z,1.2455
